"","num","AAA.x","GAA.x","CAA.x","TAA.x","AGA.x","GGA.x","CGA.x","TGA.x","ACA.x","GCA.x","CCA.x","TCA.x","ATA.x","GTA.x","CTA.x","TTA.x","AAG.x","GAG.x","CAG.x","TAG.x","AGG.x","GGG.x","CGG.x","TGG.x","ACG.x","GCG.x","CCG.x","TCG.x","ATG.x","GTG.x","CTG.x","TTG.x","AAC.x","GAC.x","CAC.x","TAC.x","AGC.x","GGC.x","CGC.x","TGC.x","ACC.x","GCC.x","CCC.x","TCC.x","ATC.x","GTC.x","CTC.x","TTC.x","AAT.x","GAT.x","CAT.x","TAT.x","AGT.x","GGT.x","CGT.x","TGT.x","ACT.x","GCT.x","CCT.x","TCT.x","ATT.x","GTT.x","CTT.x","TTT.x","class.x","AAA.y","GAA.y","CAA.y","TAA.y","AGA.y","GGA.y","CGA.y","TGA.y","ACA.y","GCA.y","CCA.y","TCA.y","ATA.y","GTA.y","CTA.y","TTA.y","AAG.y","GAG.y","CAG.y","TAG.y","AGG.y","GGG.y","CGG.y","TGG.y","ACG.y","GCG.y","CCG.y","TCG.y","ATG.y","GTG.y","CTG.y","TTG.y","AAC.y","GAC.y","CAC.y","TAC.y","AGC.y","GGC.y","CGC.y","TGC.y","ACC.y","GCC.y","CCC.y","TCC.y","ATC.y","GTC.y","CTC.y","TTC.y","AAT.y","GAT.y","CAT.y","TAT.y","AGT.y","GGT.y","CGT.y","TGT.y","ACT.y","GCT.y","CCT.y","TCT.y","ATT.y","GTT.y","CTT.y","TTT.y","class.y"
"715",715,2,0,5,0,3,1,0,0,2,2,4,2,0,0,0,1,3,1,3,0,0,0,1,1,2,1,0,0,0,3,2,1,2,3,1,1,3,1,1,1,3,2,1,1,0,1,2,1,0,0,1,0,1,0,1,4,0,1,2,1,1,2,0,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",716,1,0,3,2,2,0,0,1,2,1,3,0,1,1,2,2,4,1,1,0,1,1,1,1,2,1,0,0,0,4,1,2,1,2,0,3,1,2,1,3,1,4,2,0,0,0,1,0,0,0,1,1,2,1,1,2,1,1,2,1,1,1,2,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",717,1,0,2,2,2,2,1,1,1,0,3,1,1,0,2,1,4,1,1,0,3,0,0,1,1,0,0,0,0,1,2,2,0,3,1,1,0,1,0,3,1,3,2,1,2,0,2,1,0,2,1,1,1,1,0,0,2,1,2,3,2,1,2,3,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",718,1,0,2,1,3,2,1,1,2,0,3,2,1,0,2,0,3,1,2,0,2,0,0,1,1,0,0,0,0,0,2,2,0,4,1,1,0,0,0,2,1,1,3,3,2,0,3,2,0,2,2,1,0,1,0,0,2,1,2,3,2,1,1,3,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",719,0,1,0,0,0,1,3,1,2,0,0,2,0,0,0,0,0,2,3,0,2,0,3,2,0,3,0,4,1,1,3,1,1,2,0,0,1,3,1,1,0,2,0,1,0,6,2,2,0,0,1,0,2,3,0,3,1,1,3,3,0,1,2,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",720,0,0,1,0,2,3,1,1,0,4,2,0,0,1,0,0,1,3,3,1,2,0,2,2,0,2,2,1,2,1,4,1,0,3,1,0,2,3,1,4,1,4,1,1,0,1,2,0,0,1,1,0,2,0,0,1,4,0,2,1,0,0,1,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",721,3,0,3,1,1,2,2,1,3,0,1,1,1,1,1,1,2,1,1,0,1,2,1,2,3,1,0,1,0,1,2,2,2,4,1,2,1,0,2,2,1,1,0,0,0,1,2,0,0,1,0,1,1,2,0,0,2,3,1,2,1,0,2,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",722,3,0,3,0,1,2,1,2,3,0,2,2,0,3,0,1,2,2,2,2,2,1,1,1,1,0,0,1,1,1,2,1,1,3,1,1,2,0,0,3,0,2,0,1,1,0,3,1,0,1,1,1,2,2,0,0,2,3,1,1,1,0,2,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",723,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,1,1,3,0,1,4,4,7,1,0,6,5,1,0,2,3,0,0,1,0,0,2,8,3,3,0,6,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,4,1,0,0,0,1,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",724,0,1,1,0,0,0,1,1,1,3,0,0,0,2,1,1,1,1,0,2,0,0,2,1,2,2,4,2,0,1,1,2,1,0,3,2,1,2,6,2,2,4,1,1,1,0,3,0,0,0,0,1,2,1,1,0,1,2,3,1,0,1,2,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",725,1,0,2,1,0,1,1,1,0,1,1,1,1,0,0,0,2,1,1,0,1,3,4,2,1,10,0,1,0,0,4,1,0,2,0,0,1,6,6,2,0,2,0,0,0,1,1,2,1,0,0,0,2,0,1,0,1,2,1,2,0,2,1,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",726,1,0,1,1,2,0,0,0,0,3,3,1,0,1,1,1,1,0,1,2,1,0,1,3,0,0,0,1,1,3,4,1,1,1,3,0,1,2,0,4,4,1,0,0,1,0,1,1,0,1,2,0,0,3,0,2,1,3,2,1,1,1,1,7,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",727,0,0,1,1,1,1,0,1,1,1,0,2,1,0,0,0,0,0,1,0,0,1,1,2,0,3,3,2,0,1,4,0,1,0,2,0,0,2,4,2,1,2,3,3,2,2,3,3,1,3,0,0,1,0,2,0,1,2,3,3,1,0,2,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",728,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,1,1,0,1,2,3,1,0,0,2,1,1,1,2,1,0,0,6,2,2,4,8,5,0,2,7,0,0,0,0,0,1,0,0,1,2,1,7,2,0,0,3,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",729,4,1,0,2,0,3,0,1,1,1,1,1,2,0,1,1,1,1,2,1,2,3,4,1,1,1,3,0,0,0,2,2,0,1,2,1,3,2,0,2,2,2,2,1,0,1,1,1,2,1,0,0,0,1,1,0,0,3,1,1,1,1,2,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",730,1,2,1,0,0,1,3,0,0,2,0,1,0,1,0,0,1,1,2,0,1,1,5,0,0,6,7,1,0,0,0,0,2,1,0,1,2,5,5,0,3,2,2,4,0,1,4,1,0,0,0,0,1,0,1,0,1,3,2,0,0,0,1,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",731,2,3,0,0,0,2,3,1,0,1,0,1,0,0,0,0,1,1,2,0,0,1,5,1,0,2,7,1,0,1,1,0,2,1,0,0,2,3,2,0,3,2,6,5,1,1,4,1,0,1,0,0,2,0,0,0,1,2,3,0,0,0,1,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",732,0,1,1,2,1,1,0,2,1,3,2,1,1,1,4,0,3,1,1,3,3,1,0,2,1,0,0,0,0,3,0,1,1,1,3,0,0,3,1,0,2,0,2,2,1,1,0,2,0,1,2,1,4,1,0,0,1,1,2,1,2,1,1,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",733,1,0,1,0,0,6,0,0,2,0,3,1,0,0,0,0,0,2,1,0,3,1,5,2,0,1,3,2,0,0,2,0,0,2,4,0,0,2,2,0,4,1,6,2,3,1,5,0,1,2,0,0,0,1,0,0,0,2,1,4,0,0,0,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",734,7,2,0,1,1,4,1,0,0,1,0,1,0,0,1,1,2,1,0,0,0,1,1,5,0,2,2,0,1,2,1,4,1,2,1,0,0,2,1,2,1,1,2,1,0,2,0,0,0,1,1,1,2,0,1,1,3,1,1,0,2,0,3,4,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",735,0,1,2,0,1,2,0,0,0,1,4,0,0,0,2,0,1,0,2,1,0,1,3,2,0,1,4,0,0,0,2,1,2,2,0,1,2,3,2,1,3,4,3,3,1,0,3,2,0,0,1,0,2,0,0,0,2,2,2,3,0,2,1,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",736,0,1,2,0,1,2,0,0,0,1,4,0,0,0,2,1,1,0,2,1,0,1,3,2,0,1,3,0,0,0,2,1,2,2,0,1,1,3,2,1,3,4,3,2,2,0,2,2,0,0,1,1,2,0,0,0,2,1,2,3,0,2,2,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",737,3,1,1,0,1,3,0,2,2,2,3,0,0,0,0,0,0,3,1,0,1,0,1,3,0,1,1,0,1,1,3,4,2,0,4,0,1,0,0,3,3,1,3,1,0,0,1,2,0,1,1,0,1,2,1,1,1,0,2,2,1,4,1,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",738,3,1,1,0,1,4,0,1,2,2,3,0,0,0,0,0,0,3,1,0,1,1,1,2,0,1,1,0,1,0,3,3,2,1,4,0,1,0,0,3,4,1,5,1,0,0,1,2,0,1,1,0,1,1,1,1,1,0,2,2,1,3,1,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",739,2,3,1,1,3,5,0,1,1,2,0,1,0,1,0,1,3,3,3,1,4,2,2,3,0,3,0,1,1,1,2,1,1,2,0,0,2,4,1,0,0,1,0,0,1,0,1,1,1,2,0,0,1,0,0,1,2,1,1,1,1,0,2,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",740,0,0,0,0,0,2,1,1,0,4,0,1,0,0,1,0,0,3,3,0,2,1,6,3,0,8,2,0,1,3,2,0,0,1,2,0,4,8,2,1,1,1,0,1,0,0,2,1,0,0,0,1,0,1,1,1,2,3,0,1,0,0,1,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",741,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,4,4,1,6,3,1,0,1,4,0,0,2,0,1,0,7,3,1,1,2,4,3,0,1,3,2,0,0,0,0,0,1,2,0,1,3,3,2,0,1,2,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",742,0,0,0,0,2,0,1,2,0,2,1,0,0,0,0,0,0,3,1,0,1,0,0,0,2,2,7,2,0,3,1,0,0,2,2,0,0,0,10,0,1,6,1,5,0,2,3,2,0,0,0,0,1,1,2,1,1,0,4,1,0,0,2,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",743,0,1,1,1,0,1,1,1,0,1,3,1,0,0,1,0,0,1,2,0,0,0,1,2,0,1,2,1,0,0,3,0,3,0,2,0,2,1,2,0,3,2,5,5,1,1,4,4,0,1,0,0,1,0,0,1,2,1,5,3,0,1,3,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",744,0,0,1,1,1,2,2,0,1,0,1,3,0,0,0,1,2,3,2,0,3,4,2,2,0,2,1,1,0,2,4,0,0,1,2,0,0,2,0,5,0,1,2,1,1,3,1,2,0,1,0,0,3,3,0,0,2,4,0,1,0,1,2,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",745,0,0,0,0,1,1,2,0,0,1,2,0,0,0,0,1,0,0,3,0,0,0,5,3,0,2,3,5,0,1,3,0,0,2,0,1,1,6,3,1,2,4,5,2,1,0,4,1,0,2,0,0,1,1,0,0,1,4,2,0,1,1,0,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",746,0,0,0,1,1,2,2,3,0,1,0,3,0,0,2,0,0,3,1,0,1,0,3,2,3,2,0,0,0,1,6,0,1,3,3,1,1,2,0,2,2,2,2,1,2,1,2,1,0,2,0,0,0,2,0,1,3,0,5,2,0,1,0,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",747,1,0,0,1,0,5,1,1,0,1,1,0,0,1,1,1,1,5,2,0,2,1,4,0,0,2,1,2,0,0,2,2,0,1,0,0,3,1,0,1,0,2,2,3,0,4,2,2,0,1,0,2,3,0,0,2,1,0,2,3,3,1,1,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",748,0,1,0,0,1,0,0,2,0,1,3,0,0,1,1,0,0,0,3,0,0,1,2,3,1,1,3,0,0,2,2,3,1,2,0,2,2,4,1,0,2,2,0,4,0,0,2,2,0,0,1,0,0,1,2,2,2,3,2,0,1,1,3,6,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",749,0,2,1,0,0,7,1,1,0,1,0,1,0,0,1,0,1,3,1,0,3,8,6,1,3,5,2,1,1,1,1,0,2,2,0,0,2,1,4,1,1,0,0,1,0,0,0,3,0,2,0,1,0,2,0,0,0,2,0,0,2,1,0,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",750,2,4,0,0,0,3,1,4,1,0,1,0,1,0,0,1,3,2,2,1,2,5,2,2,0,3,1,0,0,5,1,2,1,1,0,1,2,2,1,1,0,1,3,1,0,0,1,0,0,2,0,0,4,0,0,1,2,2,0,0,1,0,2,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",751,0,3,0,0,0,5,0,2,0,2,1,0,0,0,0,1,1,4,3,0,3,5,6,1,1,5,4,0,0,2,1,1,2,0,0,1,4,3,3,1,1,4,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,2,0,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",752,0,0,0,0,1,5,0,1,0,0,2,0,0,0,0,0,0,4,1,0,3,2,5,1,1,3,1,5,0,0,4,1,0,2,0,0,1,1,3,2,0,4,0,1,0,4,1,3,0,0,1,0,0,3,2,1,1,1,2,2,1,2,1,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",753,0,4,0,0,4,2,0,2,0,1,1,1,0,1,0,0,2,3,3,1,3,3,3,2,0,1,1,1,1,1,3,2,1,1,0,0,0,4,0,1,0,1,0,1,0,0,0,4,1,1,0,0,1,2,0,2,2,2,0,1,1,3,2,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
